PassengerId,Survived,Name,Age,SibSp,Parch,Fare,female,male,Pclass_1,Pclass_2,Pclass_3,Dr,Master,Miss,Mr,Mrs,Nobility,Officer,big_family,small_family,solo,C,Q,S
569,0.0,"Doharr, Mr. Tannous",25.0,0,0,7.2292,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
570,1.0,"Jonsson, Mr. Carl",32.0,0,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
571,1.0,"Harris, Mr. George",62.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
572,1.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53.0,2,0,51.4792,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
573,1.0,"Flynn, Mr. John Irwin (""Irving"")",36.0,0,0,26.3875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
574,1.0,"Kelly, Miss. Mary",24.0,0,0,7.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
575,0.0,"Rush, Mr. Alfred George John",16.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
576,0.0,"Patchett, Mr. George",19.0,0,0,14.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
577,1.0,"Garside, Miss. Ethel",34.0,0,0,13.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
578,1.0,"Silvey, Mrs. William Baird (Alice Munger)",39.0,1,0,55.9,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
579,0.0,"Caram, Mrs. Joseph (Maria Elias)",25.0,1,0,14.4583,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
580,1.0,"Jussila, Mr. Eiriik",32.0,0,0,7.925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
581,1.0,"Christy, Miss. Julie Rachel",25.0,1,1,30.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
582,1.0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39.0,1,1,110.8833,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
583,0.0,"Downton, Mr. William James",54.0,0,0,26.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
584,0.0,"Ross, Mr. John Hugo",36.0,0,0,40.125,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
585,0.0,"Paulner, Mr. Uscher",28.0,0,0,8.7125,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
586,1.0,"Taussig, Miss. Ruth",18.0,0,2,79.65,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
587,0.0,"Jarvis, Mr. John Denzil",47.0,0,0,15.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
588,1.0,"Frolicher-Stehli, Mr. Maxmillian",60.0,1,1,79.2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
589,0.0,"Gilinski, Mr. Eliezer",22.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
590,0.0,"Murdlin, Mr. Joseph",29.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
591,0.0,"Rintamaki, Mr. Matti",35.0,0,0,7.125,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
592,1.0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52.0,1,0,78.2667,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
593,0.0,"Elsbury, Mr. William James",47.0,0,0,7.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
594,0.0,"Bourke, Miss. Mary",12.0,0,2,7.75,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
595,0.0,"Chapman, Mr. John Henry",37.0,1,0,26.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
596,0.0,"Van Impe, Mr. Jean Baptiste",36.0,1,1,24.15,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
597,1.0,"Leitch, Miss. Jessie Wills",24.0,0,0,33.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
598,0.0,"Johnson, Mr. Alfred",49.0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
599,0.0,"Boulos, Mr. Hanna",27.0,0,0,7.225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
600,1.0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49.0,1,0,56.9292,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
601,1.0,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24.0,2,1,27.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
602,0.0,"Slabenoff, Mr. Petco",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
603,0.0,"Harrington, Mr. Charles H",41.0,0,0,42.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
604,0.0,"Torber, Mr. Ernst William",44.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
605,1.0,"Homer, Mr. Harry (""Mr E Haven"")",35.0,0,0,26.55,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
606,0.0,"Lindell, Mr. Edvard Bengtsson",36.0,1,0,15.55,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
607,0.0,"Karaic, Mr. Milan",30.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
608,1.0,"Daniel, Mr. Robert Williams",27.0,0,0,30.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
609,1.0,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22.0,1,2,41.5792,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
610,1.0,"Shutes, Miss. Elizabeth W",40.0,0,0,153.4625,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
611,0.0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39.0,1,5,31.275,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
612,0.0,"Jardin, Mr. Jose Neto",28.0,0,0,7.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
613,1.0,"Murphy, Miss. Margaret Jane",17.0,1,0,15.5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
614,0.0,"Horgan, Mr. John",35.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
615,0.0,"Brocklebank, Mr. William Alfred",35.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
616,1.0,"Herman, Miss. Alice",24.0,1,2,65.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
617,0.0,"Danbom, Mr. Ernst Gilbert",34.0,1,1,14.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
618,0.0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26.0,1,0,16.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
619,1.0,"Becker, Miss. Marion Louise",4.0,2,1,39.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
620,0.0,"Gavey, Mr. Lawrence",26.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
621,0.0,"Yasbeck, Mr. Antoni",27.0,1,0,14.4542,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
622,1.0,"Kimball, Mr. Edwin Nelson Jr",42.0,1,0,52.5542,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
623,1.0,"Nakid, Mr. Sahid",20.0,1,1,15.7417,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
624,0.0,"Hansen, Mr. Henry Damsgaard",21.0,0,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
625,0.0,"Bowen, Mr. David John ""Dai""",21.0,0,0,16.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
626,0.0,"Sutton, Mr. Frederick",61.0,0,0,32.3208,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
627,0.0,"Kirkland, Rev. Charles Leonard",57.0,0,0,12.35,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
628,1.0,"Longley, Miss. Gretchen Fiske",21.0,0,0,77.9583,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
629,0.0,"Bostandyeff, Mr. Guentcho",26.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
630,0.0,"O'Connell, Mr. Patrick D",26.0,0,0,7.7333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
631,1.0,"Barkworth, Mr. Algernon Henry Wilson",80.0,0,0,30.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
632,0.0,"Lundahl, Mr. Johan Svensson",51.0,0,0,7.0542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
633,1.0,"Stahelin-Maeglin, Dr. Max",32.0,0,0,30.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
634,0.0,"Parr, Mr. William Henry Marsh",41.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
635,0.0,"Skoog, Miss. Mabel",9.0,3,2,27.9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
636,1.0,"Davis, Miss. Mary",28.0,0,0,13.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
637,0.0,"Leinonen, Mr. Antti Gustaf",32.0,0,0,7.925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
638,0.0,"Collyer, Mr. Harvey",31.0,1,1,26.25,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
639,0.0,"Panula, Mrs. Juha (Maria Emilia Ojala)",41.0,0,5,39.6875,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
640,0.0,"Thorneycroft, Mr. Percival",29.0,1,0,16.1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
641,0.0,"Jensen, Mr. Hans Peder",20.0,0,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
642,1.0,"Sagesser, Mlle. Emma",24.0,0,0,69.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
643,0.0,"Skoog, Miss. Margit Elizabeth",2.0,3,2,27.9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
644,1.0,"Foo, Mr. Choong",29.0,0,0,56.4958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
645,1.0,"Baclini, Miss. Eugenie",0.75,2,1,19.2583,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
646,1.0,"Harper, Mr. Henry Sleeper",48.0,1,0,76.7292,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
647,0.0,"Cor, Mr. Liudevit",19.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
648,1.0,"Simonius-Blumer, Col. Oberst Alfons",56.0,0,0,35.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
649,0.0,"Willey, Mr. Edward",29.0,0,0,7.55,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
650,1.0,"Stanley, Miss. Amy Zillah Elsie",23.0,0,0,7.55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
651,0.0,"Mitkoff, Mr. Mito",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
652,1.0,"Doling, Miss. Elsie",18.0,0,1,23.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
653,0.0,"Kalvik, Mr. Johannes Halvorsen",21.0,0,0,8.4333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
654,1.0,"O'Leary, Miss. Hanora ""Norah""",21.0,0,0,7.8292,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
655,0.0,"Hegarty, Miss. Hanora ""Nora""",18.0,0,0,6.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
656,0.0,"Hickman, Mr. Leonard Mark",24.0,2,0,73.5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
657,0.0,"Radeff, Mr. Alexander",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
658,0.0,"Bourke, Mrs. John (Catherine)",32.0,1,1,15.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
659,0.0,"Eitemiller, Mr. George Floyd",23.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
660,0.0,"Newell, Mr. Arthur Webster",58.0,0,2,113.275,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
661,1.0,"Frauenthal, Dr. Henry William",50.0,2,0,133.65,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
662,0.0,"Badt, Mr. Mohamed",40.0,0,0,7.225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
663,0.0,"Colley, Mr. Edward Pomeroy",47.0,0,0,25.5875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
664,0.0,"Coleff, Mr. Peju",36.0,0,0,7.4958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
665,1.0,"Lindqvist, Mr. Eino William",20.0,1,0,7.925,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
666,0.0,"Hickman, Mr. Lewis",32.0,2,0,73.5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
667,0.0,"Butler, Mr. Reginald Fenton",25.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
668,0.0,"Rommetvedt, Mr. Knud Paust",28.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
669,0.0,"Cook, Mr. Jacob",43.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
670,1.0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",39.0,1,0,52.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
671,1.0,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40.0,1,1,39.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
672,0.0,"Davidson, Mr. Thornton",31.0,1,0,52.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
673,0.0,"Mitchell, Mr. Henry Michael",70.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
674,1.0,"Wilhelms, Mr. Charles",31.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
675,0.0,"Watson, Mr. Ennis Hastings",32.0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
676,0.0,"Edvardsson, Mr. Gustaf Hjalmar",18.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
677,0.0,"Sawyer, Mr. Frederick Charles",24.5,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
678,1.0,"Turja, Miss. Anna Sofia",18.0,0,0,9.8417,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
679,0.0,"Goodwin, Mrs. Frederick (Augusta Tyler)",43.0,1,6,46.9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
680,1.0,"Cardeza, Mr. Thomas Drake Martinez",36.0,0,1,512.3292,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
681,0.0,"Peters, Miss. Katie",21.0,0,0,8.1375,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
682,1.0,"Hassab, Mr. Hammad",27.0,0,0,76.7292,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
683,0.0,"Olsvigen, Mr. Thor Anderson",20.0,0,0,9.225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
684,0.0,"Goodwin, Mr. Charles Edward",14.0,5,2,46.9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
685,0.0,"Brown, Mr. Thomas William Solomon",60.0,1,1,39.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
686,0.0,"Laroche, Mr. Joseph Philippe Lemercier",25.0,1,2,41.5792,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
687,0.0,"Panula, Mr. Jaako Arnold",14.0,4,1,39.6875,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
688,0.0,"Dakic, Mr. Branko",19.0,0,0,10.1708,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
689,0.0,"Fischer, Mr. Eberhard Thelander",18.0,0,0,7.7958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
690,1.0,"Madill, Miss. Georgette Alexandra",15.0,0,1,211.3375,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
691,1.0,"Dick, Mr. Albert Adrian",31.0,1,0,57.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
692,1.0,"Karun, Miss. Manca",4.0,0,1,13.4167,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
693,1.0,"Lam, Mr. Ali",29.0,0,0,56.4958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
694,0.0,"Saad, Mr. Khalil",25.0,0,0,7.225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
695,0.0,"Weir, Col. John",60.0,0,0,26.55,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
696,0.0,"Chapman, Mr. Charles Henry",52.0,0,0,13.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
697,0.0,"Kelly, Mr. James",44.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
698,1.0,"Mullens, Miss. Katherine ""Katie""",21.0,0,0,7.7333,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
699,0.0,"Thayer, Mr. John Borland",49.0,1,1,110.8833,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
700,0.0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42.0,0,0,7.65,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
701,1.0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18.0,1,0,227.525,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
702,1.0,"Silverthorne, Mr. Spencer Victor",35.0,0,0,26.2875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
703,0.0,"Barbara, Miss. Saiide",18.0,0,1,14.4542,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
704,0.0,"Gallagher, Mr. Martin",25.0,0,0,7.7417,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
705,0.0,"Hansen, Mr. Henrik Juul",26.0,1,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
706,0.0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,0,0,26.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
707,1.0,"Kelly, Mrs. Florence ""Fannie""",45.0,0,0,13.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
708,1.0,"Calderhead, Mr. Edward Pennington",42.0,0,0,26.2875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
709,1.0,"Cleaver, Miss. Alice",22.0,0,0,151.55,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
710,1.0,"Moubarek, Master. Halim Gonios (""William George"")",7.0,1,1,15.2458,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
711,1.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24.0,0,0,49.5042,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
712,0.0,"Klaber, Mr. Herman",45.0,0,0,26.55,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
713,1.0,"Taylor, Mr. Elmer Zebley",48.0,1,0,52.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
714,0.0,"Larsson, Mr. August Viktor",29.0,0,0,9.4833,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
715,0.0,"Greenberg, Mr. Samuel",52.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
716,0.0,"Soholt, Mr. Peter Andreas Lauritz Andersen",19.0,0,0,7.65,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
717,1.0,"Endres, Miss. Caroline Louise",38.0,0,0,227.525,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
718,1.0,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,0,0,10.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
719,0.0,"McEvoy, Mr. Michael",34.0,0,0,15.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
720,0.0,"Johnson, Mr. Malkolm Joackim",33.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
721,1.0,"Harper, Miss. Annie Jessie ""Nina""",6.0,0,1,33.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
722,0.0,"Jensen, Mr. Svend Lauritz",17.0,1,0,7.0542,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
723,0.0,"Gillespie, Mr. William Henry",34.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
724,0.0,"Hodges, Mr. Henry Price",50.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
725,1.0,"Chambers, Mr. Norman Campbell",27.0,1,0,53.1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
726,0.0,"Oreskovic, Mr. Luka",20.0,0,0,8.6625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
727,1.0,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30.0,3,0,21.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
728,1.0,"Mannion, Miss. Margareth",21.0,0,0,7.7375,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
729,0.0,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,1,0,26.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
730,0.0,"Ilmakangas, Miss. Pieta Sofia",25.0,1,0,7.925,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
731,1.0,"Allen, Miss. Elisabeth Walton",29.0,0,0,211.3375,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
732,0.0,"Hassan, Mr. Houssein G N",11.0,0,0,18.7875,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
733,0.0,"Knight, Mr. Robert J",32.0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
734,0.0,"Berriman, Mr. William John",23.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
735,0.0,"Troupiansky, Mr. Moses Aaron",23.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
736,0.0,"Williams, Mr. Leslie",28.5,0,0,16.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
737,0.0,"Ford, Mrs. Edward (Margaret Ann Watson)",48.0,1,3,34.375,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
738,1.0,"Lesurer, Mr. Gustave J",35.0,0,0,512.3292,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
739,0.0,"Ivanoff, Mr. Kanio",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
740,0.0,"Nankoff, Mr. Minko",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
741,1.0,"Hawksford, Mr. Walter James",46.0,0,0,30.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
742,0.0,"Cavendish, Mr. Tyrell William",36.0,1,0,78.85,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
743,1.0,"Ryerson, Miss. Susan Parker ""Suzette""",21.0,2,2,262.375,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
744,0.0,"McNamee, Mr. Neal",24.0,1,0,16.1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
745,1.0,"Stranden, Mr. Juho",31.0,0,0,7.925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
746,0.0,"Crosby, Capt. Edward Gifford",70.0,1,1,71.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
747,0.0,"Abbott, Mr. Rossmore Edward",16.0,1,1,20.25,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
748,1.0,"Sinkkonen, Miss. Anna",30.0,0,0,13.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
749,0.0,"Marvin, Mr. Daniel Warner",19.0,1,0,53.1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
750,0.0,"Connaghton, Mr. Michael",31.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
751,1.0,"Wells, Miss. Joan",4.0,1,1,23.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
752,1.0,"Moor, Master. Meier",6.0,0,1,12.475,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
753,0.0,"Vande Velde, Mr. Johannes Joseph",33.0,0,0,9.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
754,0.0,"Jonkoff, Mr. Lalio",23.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
755,1.0,"Herman, Mrs. Samuel (Jane Laver)",48.0,1,2,65.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
756,1.0,"Hamalainen, Master. Viljo",0.67,1,1,14.5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
757,0.0,"Carlsson, Mr. August Sigfrid",28.0,0,0,7.7958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
758,0.0,"Bailey, Mr. Percy Andrew",18.0,0,0,11.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
